Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Sampling,Bias_type,RUL
1,62.92238159,84.38089583,45.2,86,10,b,59.11149152
1,80.59709682,84.40812754,45.3,85.9,10,b,59.11149152
1,77.34544175,84.15396079,45.4,85.8,10,b,59.11149152
1,85.36409557,84.07227792,45.5,85.7,10,b,59.11149152
1,62.79382264,84.27196897,45.6,85.6,10,b,59.11149152
1,85.87368997,84.48074135,45.7,85.5,10,b,59.11149152
1,97.79793445,83.95426973,45.8,85.4,10,b,59.11149152
1,67.71419943,84.3264324,45.9,85.3,10,b,59.11149152
1,81.87155921,84.39904621,46,85.2,10,b,59.11149152
1,112.4294282,84.43535925,46.1,85.1,10,b,59.11149152
1,75.40031413,84.26288764,46.2,85,10,b,59.11149152
1,85.43791751,84.43535925,46.3,84.9,10,b,59.11149152
1,85.01108296,84.56243649,46.4,84.8,10,b,59.11149152
1,83.4201418,84.21750554,46.5,84.7,10,b,59.11149152
1,65.42404441,84.19027383,46.6,84.6,10,b,59.11149152
1,85.41374142,84.26288764,46.7,84.5,10,b,59.11149152
1,68.56585751,84.36273317,46.8,84.4,10,b,59.11149152
1,97.101893,84.02688355,46.9,84.3,10,b,59.11149152
1,107.9381148,84.43535925,47,84.2,10,b,59.11149152
1,50.27276172,84.22658687,47.1,84.1,10,b,59.11149152
1,93.51767778,84.31735107,47.2,84,10,b,59.11149152
1,82.95217596,83.82719249,47.3,83.9,10,b,59.11149152
1,65.13316404,84.06319659,47.4,83.8,10,b,59.11149152
1,103.363032,83.7364283,47.5,83.7,10,b,59.11149152
1,63.05717677,83.96335106,47.6,83.6,10,b,59.11149152
1,64.96472232,84.36273317,47.7,83.5,10,b,59.11149152
1,68.51011941,84.3718145,47.8,83.4,10,b,59.11149152
1,54.19689873,84.34458278,47.9,83.3,10,b,59.11149152
1,71.58069592,84.33550145,48,83.2,10,b,59.11149152
1,97.26203935,84.24473726,48.1,83.1,10,b,59.11149152
1,102.0728767,84.05411526,48.2,83,10,b,59.11149152
1,94.71828414,84.01781449,48.3,82.9,10,b,59.11149152
1,74.22554464,83.96335106,48.4,82.8,10,b,59.11149152
1,118.0654079,84.30826974,48.5,82.7,10,b,59.11149152
1,68.79317946,84.52612345,48.6,82.6,10,b,59.11149152
1,78.25231128,84.43535925,48.7,82.5,10,b,59.11149152
1,62.27833324,84.70767639,48.8,82.4,10,b,59.11149152
1,78.18658898,84.0904283,48.9,82.3,10,b,59.11149152
1,76.89312716,84.20842421,49,82.2,10,b,59.11149152
1,83.07434834,84.46259097,49.1,82.1,10,b,59.11149152
1,108.8574145,84.43535925,49.2,82,10,b,59.11149152
1,105.3471667,84.42627792,49.3,81.9,10,b,59.11149152
1,77.03663166,84.59873726,49.4,81.8,10,b,59.11149152
1,74.33798629,84.10857869,49.5,81.7,10,b,59.11149152
1,89.54127103,83.97242012,49.6,81.6,10,b,59.11149152
1,66.77951941,84.00873316,49.7,81.5,10,b,59.11149152
1,106.6403365,84.19027383,49.8,81.4,10,b,59.11149152
1,93.51036571,83.71826564,49.9,81.3,10,b,59.11149152
1,89.16235265,84.30826974,50,81.2,10,b,59.11149152
1,91.82657299,84.58966821,50.1,81.1,10,b,59.11149152
1,105.8297092,84.45350964,50.2,81,10,b,59.11149152
1,92.65336014,84.20842421,50.3,80.9,10,b,59.11149152
1,58.82981334,84.44444058,50.4,80.8,10,b,59.11149152
1,91.76253196,84.17212344,50.5,80.7,10,b,59.11149152
1,84.52832237,84.19027383,50.6,80.6,10,b,59.11149152
1,102.5256217,84.17212344,50.7,80.5,10,b,59.11149152
1,68.67129871,84.51705439,50.8,80.4,10,b,59.11149152
1,57.65627796,84.75305849,50.9,80.3,10,b,59.11149152
1,82.99924751,84.38089583,51,80.2,10,b,59.11149152
1,122.1636744,84.33550145,51.1,80.1,10,b,59.11149152
1,84.54886085,84.50797307,51.2,80,10,b,59.11149152
1,106.2749742,84.72582678,51.3,79.9,10,b,59.11149152
1,87.38654347,84.33550145,51.4,79.8,10,b,59.11149152
1,123.4741493,84.24473726,51.5,79.7,10,b,59.11149152
1,102.2119653,84.49889174,51.6,79.6,10,b,59.11149152
1,112.2674621,84.1358104,51.7,79.5,10,b,59.11149152
1,98.19039215,84.40812754,51.8,79.4,10,b,59.11149152
1,126.5227412,84.01781449,51.9,79.3,10,b,59.11149152
1,106.6854586,84.07227792,52,79.2,10,b,59.11149152
1,107.9251396,84.28103803,52.1,79.1,10,b,59.11149152
1,115.2357107,84.19027383,52.2,79,10,b,59.11149152
1,117.0791402,84.05411526,52.3,78.9,10,b,59.11149152
1,116.2496831,83.89980631,52.4,78.8,10,b,59.11149152
1,95.27588539,84.3718145,52.5,78.7,10,b,59.11149152
1,96.38659047,84.45350964,52.6,78.6,10,b,59.11149152
1,109.7414781,84.27196897,52.7,78.5,10,b,59.11149152
1,101.9945983,84.33550145,52.8,78.4,10,b,59.11149152
1,93.19000076,84.58058688,52.9,78.3,10,b,59.11149152
1,109.6186128,84.58058688,53,78.2,10,b,59.11149152
1,87.76398787,84.35366411,53.1,78.1,10,b,59.11149152
1,122.3526293,84.28103803,53.2,78,10,b,59.11149152
1,78.98973218,84.1358104,53.3,77.9,10,b,59.11149152
1,96.33455511,84.38089583,53.4,77.8,10,b,59.11149152
1,99.46523824,84.46259097,53.5,77.7,10,b,59.11149152
1,115.3884564,84.10857869,53.6,77.6,10,b,59.11149152
1,125.1429033,84.08134697,53.7,77.5,10,b,59.11149152
1,103.962047,84.31735107,53.8,77.4,10,b,59.11149152
1,99.68305684,84.31735107,53.9,77.3,10,b,59.11149152
1,131.2201202,84.10857869,54,77.2,10,b,59.11149152
1,105.3812341,84.08134697,54.1,77.1,10,b,59.11149152
1,101.0491961,84.01781449,54.2,77,10,b,59.11149152
1,104.930868,84.25380631,54.3,76.9,10,b,59.11149152
1,128.9105148,84.38996488,54.4,76.8,10,b,59.11149152
1,110.4817771,84.27196897,54.5,76.7,10,b,59.11149152
1,123.0870628,84.56243649,54.6,76.6,10,b,59.11149152
1,97.81635009,84.08134697,54.7,76.5,10,b,59.11149152
1,125.2329031,84.06319659,54.8,76.4,10,b,59.11149152
1,109.1370919,83.99965183,54.9,76.3,10,b,59.11149152
1,100.4910832,83.89980631,55,76.2,10,b,59.11149152
1,91.96701916,84.23565593,55.1,76.1,10,b,59.11149152
1,54.23520643,83.98150145,55.2,76,10,b,59.11149152
1,108.1891143,84.0450462,55.3,75.9,10,b,59.11149152
1,115.8024263,84.02688355,55.4,75.8,10,b,59.11149152
1,80.3711828,84.23565593,55.5,75.7,10,b,59.11149152
1,102.7160431,83.79087945,55.6,75.6,10,b,59.11149152
1,132.7375959,84.26288764,55.7,75.5,10,b,59.11149152
1,84.70288584,84.51705439,55.8,75.4,10,b,59.11149152
1,105.7925458,84.35366411,55.9,75.3,10,b,59.11149152
1,132.8509277,84.10857869,56,75.2,10,b,59.11149152
1,103.6074498,84.1811925,56.1,75.1,10,b,59.11149152
1,132.4872067,83.87257459,56.2,75,10,b,59.11149152
1,83.38255101,84.19935516,56.3,74.9,10,b,59.11149152
1,152.7250203,84.44444058,56.4,74.8,10,b,59.11149152
1,151.1101188,84.12674135,56.5,74.7,10,b,59.11149152
1,111.7695119,84.36273317,56.6,74.6,10,b,59.11149152
1,106.3454166,84.07227792,56.7,74.5,10,b,59.11149152
1,126.4112443,84.11766002,56.8,74.4,10,b,59.11149152
1,109.1823068,84.17212344,56.9,74.3,10,b,59.11149152
1,150.0751916,83.91795669,57,74.2,10,b,59.11149152
1,133.8112564,84.45350964,57.1,74.1,10,b,59.11149152
1,111.3307883,83.93610708,57.2,74,10,b,59.11149152
1,154.2990876,84.1358104,57.3,73.9,10,b,59.11149152
1,104.9774356,83.90887536,57.4,73.8,10,b,59.11149152
1,131.8320792,83.87257459,57.5,73.7,10,b,59.11149152
1,118.3945833,84.44444058,57.6,73.6,10,b,59.11149152
1,140.6392367,84.21750554,57.7,73.5,10,b,59.11149152
1,118.5411799,84.17212344,57.8,73.4,10,b,59.11149152
1,141.8307123,84.03596488,57.9,73.3,10,b,59.11149152
1,119.6703408,84.10857869,58,73.2,10,b,59.11149152
1,129.5182868,83.86349326,58.1,73.1,10,b,59.11149152
1,134.0381954,84.34458278,58.2,73,10,b,59.11149152
1,149.9077908,84.42627792,58.3,72.9,10,b,59.11149152
1,127.9850115,84.45350964,58.4,72.8,10,b,59.11149152
1,109.6984556,84.26288764,58.5,72.7,10,b,59.11149152
1,156.4596588,84.0450462,58.6,72.6,10,b,59.11149152
1,140.6402059,84.16304212,58.7,72.5,10,b,59.11149152
1,140.2641402,84.16304212,58.8,72.4,10,b,59.11149152
1,132.5848901,84.50797307,58.9,72.3,10,b,59.11149152
1,121.5634889,84.58966821,59,72.2,10,b,59.11149152
1,163.518315,84.15396079,59.1,72.1,10,b,59.11149152
1,131.6291778,84.19027383,59.2,72,10,b,59.11149152
1,145.1704944,83.84534288,59.3,71.9,10,b,59.11149152
1,130.7248843,84.09950963,59.4,71.8,10,b,59.11149152
1,145.30499,84.24473726,59.5,71.7,10,b,59.11149152
1,138.753403,84.11766002,59.6,71.6,10,b,59.11149152
1,149.6680357,84.1358104,59.7,71.5,10,b,59.11149152
1,128.6675602,84.19027383,59.8,71.4,10,b,59.11149152
1,120.1479569,84.24473726,59.9,71.3,10,b,59.11149152
1,151.5380026,84.3718145,60,71.2,10,b,59.11149152
1,125.315287,84.12674135,60.1,71.1,10,b,59.11149152
1,125.6899393,84.49889174,60.2,71,10,b,59.11149152
1,118.1263104,84.20842421,60.3,70.9,10,b,59.11149152
1,128.4141057,84.29920068,60.4,70.8,10,b,59.11149152
1,141.8112292,84.09950963,60.5,70.7,10,b,59.11149152
1,108.9712957,84.34458278,60.6,70.6,10,b,59.11149152
1,113.8575652,84.71675772,60.7,70.5,10,b,59.11149152
1,148.5144597,84.38996488,60.8,70.4,10,b,59.11149152
1,122.5049518,84.27196897,60.9,70.3,10,b,59.11149152
1,126.0287537,84.55335516,61,70.2,10,b,59.11149152
1,133.793543,84.54428611,61.1,70.1,10,b,59.11149152
1,142.3696406,84.55335516,61.2,70,10,b,59.11149152
1,140.3447322,84.4171966,61.3,69.9,10,b,59.11149152
1,121.6090519,84.24473726,61.4,69.8,10,b,59.11149152
1,123.0341916,84.34458278,61.5,69.7,10,b,59.11149152
1,133.8608616,84.22658687,61.6,69.6,10,b,59.11149152
1,136.3474209,84.50797307,61.7,69.5,10,b,59.11149152
1,143.9231807,84.31735107,61.8,69.4,10,b,59.11149152
1,122.7828616,84.3264324,61.9,69.3,10,b,59.11149152
1,146.7258795,84.3718145,62,69.2,10,b,59.11149152
1,114.3793416,84.19027383,62.1,69.1,10,b,59.11149152
1,143.17083,84.44444058,62.2,69,10,b,59.11149152
1,100.4928827,84.19935516,62.3,68.9,10,b,59.11149152
1,115.4362706,84.03596488,62.4,68.8,10,b,59.11149152
1,139.6204199,83.83626155,62.5,68.7,10,b,59.11149152
1,136.3707749,83.85442421,62.6,68.6,10,b,59.11149152
1,162.8171018,83.89980631,62.7,68.5,10,b,59.11149152
1,156.0061652,83.93610708,62.8,68.4,10,b,59.11149152
1,156.2234453,84.20842421,62.9,68.3,10,b,59.11149152
1,148.6375125,84.27196897,63,68.2,10,b,59.11149152
1,134.5967763,84.24473726,63.1,68.1,10,b,59.11149152
1,118.5453742,84.1358104,63.2,68,10,b,59.11149152
1,153.5998858,84.57150555,63.3,67.9,10,b,59.11149152
1,194.3224434,84.1811925,63.4,67.8,10,b,59.11149152
1,151.7518089,84.00873316,63.5,67.7,10,b,59.11149152
1,176.1589411,84.08134697,63.6,67.6,10,b,59.11149152
1,142.7025751,84.22658687,63.7,67.5,10,b,59.11149152
1,133.7742681,84.48982268,63.8,67.4,10,b,59.11149152
1,185.3226212,84.1358104,63.9,67.3,10,b,59.11149152
1,162.8784215,84.09950963,64,67.2,10,b,59.11149152
1,178.4891457,84.12674135,64.1,67.1,10,b,59.11149152
1,161.7014629,83.99965183,64.2,67,10,b,59.11149152
1,190.4716663,84.0450462,64.3,66.9,10,b,59.11149152
1,155.7411386,84.30826974,64.4,66.8,10,b,59.11149152
1,122.2189168,84.05411526,64.5,66.7,10,b,59.11149152
1,167.889784,83.98150145,64.6,66.6,10,b,59.11149152
1,157.4648086,84.16304212,64.7,66.5,10,b,59.11149152
1,169.5793046,84.58058688,64.8,66.4,10,b,59.11149152
1,171.3222937,84.30826974,64.9,66.3,10,b,59.11149152
1,166.3156847,84.35366411,65,66.2,10,b,59.11149152
1,173.4758684,84.40812754,65.1,66.1,10,b,59.11149152
1,161.3656709,84.21750554,65.2,66,10,b,59.11149152
1,143.7395659,84.40812754,65.3,65.9,10,b,59.11149152
1,187.1015936,84.55335516,65.4,65.8,10,b,59.11149152
1,158.7073974,84.31735107,65.5,65.7,10,b,59.11149152
1,179.9766704,84.58058688,65.6,65.6,10,b,59.11149152
1,148.0820497,84.38996488,65.7,65.5,10,b,59.11149152
1,176.0255623,84.08134697,65.8,65.4,10,b,59.11149152
1,186.5080254,84.06319659,65.9,65.3,10,b,59.11149152
1,186.8514356,84.25380631,66,65.2,10,b,59.11149152
1,173.2601624,84.45350964,66.1,65.1,10,b,59.11149152
1,129.9839724,84.19027383,66.2,65,10,b,59.11149152
1,170.4421878,83.83626155,66.3,64.9,10,b,59.11149152
1,172.5043358,83.93610708,66.4,64.8,10,b,59.11149152
1,135.8897398,84.11766002,66.5,64.7,10,b,59.11149152
1,173.8632445,84.39904621,66.6,64.6,10,b,59.11149152
1,171.2947238,84.38996488,66.7,64.5,10,b,59.11149152
1,145.8276177,84.43535925,66.8,64.4,10,b,59.11149152
1,148.3424689,84.44444058,66.9,64.3,10,b,59.11149152
1,149.6777945,84.44444058,67,64.2,10,b,59.11149152
1,185.4347364,84.30826974,67.1,64.1,10,b,59.11149152
1,170.7882819,84.19935516,67.2,64,10,b,59.11149152
1,138.0138718,83.97242012,67.3,63.9,10,b,59.11149152
1,145.459804,84.12674135,67.4,63.8,10,b,59.11149152
1,192.5285481,84.35366411,67.5,63.7,10,b,59.11149152
1,195.5003434,83.7818104,67.6,63.6,10,b,59.11149152
1,165.1707868,84.08134697,67.7,63.5,10,b,59.11149152
1,177.6123699,84.1811925,67.8,63.4,10,b,59.11149152
1,174.1594305,84.57150555,67.9,63.3,10,b,59.11149152
1,180.5775508,84.48982268,68,63.2,10,b,59.11149152
1,170.0539858,84.20842421,68.1,63.1,10,b,59.11149152
1,163.4878799,84.20842421,68.2,63,10,b,59.11149152
1,172.0910436,84.14489173,68.3,62.9,10,b,59.11149152
1,172.7689843,84.58058688,68.4,62.8,10,b,59.11149152
1,169.3224761,84.35366411,68.5,62.7,10,b,59.11149152
1,173.2998535,84.22658687,68.6,62.6,10,b,59.11149152
1,170.4300897,84.51705439,68.7,62.5,10,b,59.11149152
1,181.0039316,84.21750554,68.8,62.4,10,b,59.11149152
1,183.689333,84.16304212,68.9,62.3,10,b,59.11149152
1,186.6591803,83.99965183,69,62.2,10,b,59.11149152
1,196.3652695,83.79087945,69.1,62.1,10,b,59.11149152
1,154.1110823,84.23565593,69.2,62,10,b,59.11149152
1,195.1547084,84.1811925,69.3,61.9,10,b,59.11149152
1,176.8369685,84.08134697,69.4,61.8,10,b,59.11149152
1,208.7135236,83.79087945,69.5,61.7,10,b,59.11149152
1,156.0788389,83.80904211,69.6,61.6,10,b,59.11149152
1,167.1894755,84.06319659,69.7,61.5,10,b,59.11149152
1,176.5879607,84.26288764,69.8,61.4,10,b,59.11149152
1,194.7180811,83.94518841,69.9,61.3,10,b,59.11149152
1,200.5808129,84.23565593,70,61.2,10,b,59.11149152
1,169.6963385,84.4171966,70.1,61.1,10,b,59.11149152
1,174.3691972,84.36273317,70.2,61,10,b,59.11149152
1,201.8181615,84.19935516,70.3,60.9,10,b,59.11149152
1,186.0006718,84.19935516,70.4,60.8,10,b,59.11149152
1,212.7890627,84.21750554,70.5,60.7,10,b,59.11149152
1,155.7914156,84.3264324,70.6,60.6,10,b,59.11149152
1,206.4576977,84.05411526,70.7,60.5,10,b,59.11149152
1,200.9705988,84.1811925,70.8,60.4,10,b,59.11149152
1,216.4024178,84.19027383,70.9,60.3,10,b,59.11149152
1,216.7061422,84.05411526,71,60.2,10,b,59.11149152
1,219.323333,83.60025746,71.1,60.1,10,b,59.11149152
1,193.4979209,84.08134697,71.2,60,10,b,59.11149152
1,201.5316127,84.21750554,71.3,59.9,10,b,59.11149152
1,177.8622983,84.16304212,71.4,59.8,10,b,59.11149152
1,176.6673251,84.21750554,71.5,59.7,10,b,59.11149152
1,193.2452549,84.38996488,71.6,59.6,10,b,59.11149152
1,172.2314313,84.0904283,71.7,59.5,10,b,59.11149152
1,204.6717344,84.38089583,71.8,59.4,10,b,59.11149152
1,153.3620155,84.35366411,71.9,59.3,10,b,59.11149152
1,193.8622712,84.34458278,72,59.2,10,b,59.11149152
1,173.3369061,84.59873726,72.1,59.1,10,b,59.11149152
1,220.6064261,84.46259097,72.2,59,10,b,59.11149152
1,206.7487415,84.21750554,72.3,58.9,10,b,59.11149152
1,213.2684984,84.42627792,72.4,58.8,10,b,59.11149152
1,195.6196489,84.26288764,72.5,58.7,10,b,59.11149152
1,171.5333225,84.20842421,72.6,58.6,10,b,59.11149152
1,173.5048764,84.11766002,72.7,58.5,10,b,59.11149152
1,191.5020919,84.03596488,72.8,58.4,10,b,59.11149152
1,168.3733219,84.1811925,72.9,58.3,10,b,59.11149152
1,194.0005504,84.12674135,73,58.2,10,b,59.11149152
1,195.1646712,84.12674135,73.1,58.1,10,b,59.11149152
1,174.3202729,84.20842421,73.2,58,10,b,59.11149152
1,196.912379,84.48982268,73.3,57.9,10,b,59.11149152
1,187.7424253,84.4171966,73.4,57.8,10,b,59.11149152
1,179.6389862,84.42627792,73.5,57.7,10,b,59.11149152
1,200.0349349,84.34458278,73.6,57.6,10,b,59.11149152
1,196.209862,84.27196897,73.7,57.5,10,b,59.11149152
1,204.0617573,83.92703802,73.8,57.4,10,b,59.11149152
1,198.4607363,84.43535925,73.9,57.3,10,b,59.11149152
1,223.6845101,84.20842421,74,57.2,10,b,59.11149152
1,209.8479432,84.23565593,74.1,57.1,10,b,59.11149152
1,200.1230414,84.17212344,74.2,57,10,b,59.11149152
1,235.4012182,84.35366411,74.3,56.9,10,b,59.11149152
1,214.9824949,84.19935516,74.4,56.8,10,b,59.11149152
1,201.6227091,84.63505031,74.5,56.7,10,b,59.11149152
1,227.440418,84.03596488,74.6,56.6,10,b,59.11149152
1,262.4680074,84.25380631,74.7,56.5,10,b,59.11149152
1,219.5027042,83.77272907,74.8,56.4,10,b,59.11149152
1,257.428153,84.30826974,74.9,56.3,10,b,59.11149152
1,244.7942305,84.23565593,75,56.2,10,b,59.11149152
1,236.3000811,84.00873316,75.1,56.1,10,b,59.11149152
1,251.6149816,84.31735107,75.2,56,10,b,59.11149152
1,249.7149995,84.36273317,75.3,55.9,10,b,59.11149152
1,234.5620464,84.25380631,75.4,55.8,10,b,59.11149152
1,223.1669762,84.24473726,75.5,55.7,10,b,59.11149152
1,246.8572372,84.43535925,75.6,55.6,10,b,59.11149152
1,274.6629697,84.08134697,75.7,55.5,10,b,59.11149152
1,243.9053099,84.19935516,75.8,55.4,10,b,59.11149152
1,241.3184888,84.09950963,75.9,55.3,10,b,59.11149152
1,236.3762502,84.19027383,76,55.2,10,b,59.11149152
1,259.8923978,84.0450462,76.1,55.1,10,b,59.11149152
1,238.0948418,83.60933878,76.2,55,10,b,59.11149152
1,240.9431983,84.19027383,76.3,54.9,10,b,59.11149152
1,245.8984088,84.1358104,76.4,54.8,10,b,59.11149152
1,258.6351565,84.20842421,76.5,54.7,10,b,59.11149152
1,227.9236567,83.84534288,76.6,54.6,10,b,59.11149152
1,255.6759554,84.15396079,76.7,54.5,10,b,59.11149152
1,236.9669586,83.80904211,76.8,54.4,10,b,59.11149152
1,258.5574368,84.3264324,76.9,54.3,10,b,59.11149152
1,243.8422086,84.10857869,77,54.2,10,b,59.11149152
1,246.5689652,84.44444058,77.1,54.1,10,b,59.11149152
1,250.5448669,84.27196897,77.2,54,10,b,59.11149152
1,243.4468316,83.95426973,77.3,53.9,10,b,59.11149152
1,216.6001744,84.23565593,77.4,53.8,10,b,59.11149152
1,258.0198286,84.20842421,77.5,53.7,10,b,59.11149152
1,272.9860892,84.36273317,77.6,53.6,10,b,59.11149152
1,223.4008736,83.79996078,77.7,53.5,10,b,59.11149152
1,258.2021676,83.97242012,77.8,53.4,10,b,59.11149152
1,232.834963,84.1811925,77.9,53.3,10,b,59.11149152
1,263.5076431,84.0450462,78,53.2,10,b,59.11149152
1,278.6746939,84.26288764,78.1,53.1,10,b,59.11149152
1,256.6764878,84.1358104,78.2,53,10,b,59.11149152
1,244.8762053,83.99058278,78.3,52.9,10,b,59.11149152
1,274.0688859,84.15396079,78.4,52.8,10,b,59.11149152
1,258.7178123,83.89072498,78.5,52.7,10,b,59.11149152
1,250.979927,83.79996078,78.6,52.6,10,b,59.11149152
1,244.1560764,84.11766002,78.7,52.5,10,b,59.11149152
1,264.234933,84.27196897,78.8,52.4,10,b,59.11149152
1,240.439556,84.52612345,78.9,52.3,10,b,59.11149152
1,264.779391,84.1358104,79,52.2,10,b,59.11149152
1,276.8856304,84.19027383,79.1,52.1,10,b,59.11149152
1,258.7732785,84.16304212,79.2,52,10,b,59.11149152
1,276.8801332,84.44444058,79.3,51.9,10,b,59.11149152
1,269.0658701,84.42627792,79.4,51.8,10,b,59.11149152
1,281.4274475,84.19027383,79.5,51.7,10,b,59.11149152
1,245.7820457,84.10857869,79.6,51.6,10,b,59.11149152
1,259.014825,84.0450462,79.7,51.5,10,b,59.11149152
1,254.330129,83.95426973,79.8,51.4,10,b,59.11149152
1,272.1956403,83.81811117,79.9,51.3,10,b,59.11149152
1,235.0505504,84.22658687,80,51.2,10,b,59.11149152
1,272.5290986,84.35366411,80.1,51.1,10,b,59.11149152
1,249.4554584,84.00873316,80.2,51,10,b,59.11149152
1,271.8481268,84.19027383,80.3,50.9,10,b,59.11149152
1,267.5657508,84.1358104,80.4,50.8,10,b,59.11149152
1,247.414484,83.90887536,80.5,50.7,10,b,59.11149152
1,270.9023959,84.30826974,80.6,50.6,10,b,59.11149152
1,258.3048968,84.58058688,80.7,50.5,10,b,59.11149152
1,256.5806294,84.56243649,80.8,50.4,10,b,59.11149152
1,257.5833285,84.21750554,80.9,50.3,10,b,59.11149152
1,248.8584032,84.49889174,81,50.2,10,b,59.11149152
1,256.2316548,84.4171966,81.1,50.1,10,b,59.11149152
1,262.6099897,84.12674135,81.2,50,10,b,59.11149152
1,264.7801452,83.94518841,81.3,49.9,10,b,59.11149152
1,260.3512601,84.0450462,81.4,49.8,10,b,59.11149152
1,274.8975961,84.10857869,81.5,49.7,10,b,59.11149152
1,274.1586294,83.83626155,81.6,49.6,10,b,59.11149152
1,289.292708,84.46259097,81.7,49.5,10,b,59.11149152
1,264.5783035,84.48982268,81.8,49.4,10,b,59.11149152
1,288.3020523,84.08134697,81.9,49.3,10,b,59.11149152
1,244.8329964,83.89980631,82,49.2,10,b,59.11149152
1,288.1372851,84.42627792,82.1,49.1,10,b,59.11149152
1,259.9444586,84.28103803,82.2,49,10,b,59.11149152
1,266.2433191,84.31735107,82.3,48.9,10,b,59.11149152
1,264.328572,84.15396079,82.4,48.8,10,b,59.11149152
1,267.0771818,83.79087945,82.5,48.7,10,b,59.11149152
1,275.8933744,83.77272907,82.6,48.6,10,b,59.11149152
1,278.5044335,84.25380631,82.7,48.5,10,b,59.11149152
1,261.4575784,84.05411526,82.8,48.4,10,b,59.11149152
1,270.2889623,84.0450462,82.9,48.3,10,b,59.11149152
1,270.062504,83.96335106,83,48.2,10,b,59.11149152
1,287.8242167,84.30826974,83.1,48.1,10,b,59.11149152
1,296.0231074,84.63505031,83.2,48,10,b,59.11149152
1,260.6907432,84.36273317,83.3,47.9,10,b,59.11149152
1,273.5977042,83.90887536,83.4,47.8,10,b,59.11149152
1,298.7911196,84.00873316,83.5,47.7,10,b,59.11149152
1,266.6316228,84.21750554,83.6,47.6,10,b,59.11149152
1,297.1454353,84.1358104,83.7,47.5,10,b,59.11149152
1,255.2511494,84.07227792,83.8,47.4,10,b,59.11149152
1,256.1410922,84.29011936,83.9,47.3,10,b,59.11149152
1,267.8899096,84.42627792,84,47.2,10,b,59.11149152
1,271.3617446,83.99965183,84.1,47.1,10,b,59.11149152
1,274.7937323,84.48982268,84.2,47,10,b,59.11149152
1,283.1235194,83.89072498,84.3,46.9,10,b,59.11149152
1,246.5944191,83.89980631,84.4,46.8,10,b,59.11149152
1,281.9278352,83.92703802,84.5,46.7,10,b,59.11149152
1,286.9667576,84.43535925,84.6,46.6,10,b,59.11149152
1,246.8247227,84.29920068,84.7,46.5,10,b,59.11149152
1,299.7504235,84.15396079,84.8,46.4,10,b,59.11149152
1,269.3245157,84.51705439,84.9,46.3,10,b,59.11149152
1,281.1200855,84.64411936,85,46.2,10,b,59.11149152
1,293.0095107,84.66228202,85.1,46.1,10,b,59.11149152
1,301.2002159,84.3718145,85.2,46,10,b,59.11149152
1,291.6235821,84.51705439,85.3,45.9,10,b,59.11149152
1,287.5938248,84.4716723,85.4,45.8,10,b,59.11149152
1,300.1065798,84.3718145,85.5,45.7,10,b,59.11149152
1,266.6568823,84.17212344,85.6,45.6,10,b,59.11149152
1,285.8685127,84.28103803,85.7,45.5,10,b,59.11149152
1,253.7240799,84.25380631,85.8,45.4,10,b,59.11149152
1,257.7021427,84.51705439,85.9,45.3,10,b,59.11149152
1,245.807282,84.38089583,86,45.2,10,b,59.11149152
1,276.1653426,84.61689992,86.1,45.1,10,b,59.11149152
1,275.9254218,84.45350964,86.2,45,10,b,59.11149152
1,283.9301666,84.30826974,86.3,44.9,10,b,59.11149152
1,267.9277721,84.3264324,86.4,44.8,10,b,59.11149152
1,279.8810868,84.21750554,86.5,44.7,10,b,59.11149152
1,279.7037607,84.21750554,86.6,44.6,10,b,59.11149152
1,267.2073802,84.43535925,86.7,44.5,10,b,59.11149152
1,301.1559376,84.25380631,86.8,44.4,10,b,59.11149152
1,279.3011729,83.72734697,86.9,44.3,10,b,59.11149152
1,261.1282499,84.40812754,87,44.2,10,b,59.11149152
1,281.8957036,84.19027383,87.1,44.1,10,b,59.11149152
